Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
1199,Alpha Innovations,Email,All Ages,30 days,Instagram,0.06,"$19,735.00",7.58,Houston,Spanish,186,2223,6,Health & Wellness,14-04-2021
1200,Alpha Innovations,Display,Women 35-44,45 days,Website,0.06,"$6,397.00",5.91,Miami,French,655,4663,4,Foodies,15-04-2021
1201,NexGen Systems,Influencer,Women 35-44,45 days,Instagram,0.12,"$17,670.00",7.12,Los Angeles,Mandarin,759,7663,3,Health & Wellness,16-04-2021
1202,DataTech Solutions,Display,Women 35-44,15 days,Facebook,0.04,"$9,212.00",6.3,Houston,German,118,8405,4,Outdoor Adventurers,17-04-2021
1203,TechCorp,Search,All Ages,30 days,Facebook,0.01,"$16,546.00",4.02,Los Angeles,German,757,2053,7,Foodies,18-04-2021
1204,Alpha Innovations,Search,Men 25-34,60 days,Email,0.14,"$8,200.00",3.58,Houston,Mandarin,775,6975,10,Outdoor Adventurers,19-04-2021
1205,Innovate Industries,Email,All Ages,45 days,Instagram,0.12,"$10,159.00",3.45,New York,Spanish,349,8179,7,Tech Enthusiasts,20-04-2021
1206,Alpha Innovations,Social Media,Women 35-44,60 days,Instagram,0.05,"$5,712.00",4.41,Houston,French,573,8646,2,Outdoor Adventurers,21-04-2021
1207,Alpha Innovations,Search,Men 18-24,60 days,Website,0.14,"$10,229.00",3.91,Los Angeles,German,831,5825,8,Tech Enthusiasts,22-04-2021
1208,TechCorp,Search,Women 35-44,60 days,Google Ads,0.15,"$10,358.00",3.87,Miami,German,985,6974,10,Foodies,23-04-2021
1209,DataTech Solutions,Search,Men 25-34,30 days,Google Ads,0.1,"$10,783.00",5.24,New York,Mandarin,715,3450,9,Fashionistas,24-04-2021
1210,Alpha Innovations,Social Media,Women 25-34,60 days,Facebook,0.11,"$11,096.00",4.51,Houston,French,806,4353,7,Fashionistas,25-04-2021
1211,NexGen Systems,Search,Women 25-34,60 days,Instagram,0.05,"$11,780.00",5.45,Miami,German,376,6635,5,Fashionistas,26-04-2021
1212,DataTech Solutions,Email,Women 25-34,45 days,Email,0.04,"$12,054.00",6.48,Los Angeles,Spanish,140,4599,8,Fashionistas,27-04-2021
1213,TechCorp,Email,Women 35-44,60 days,Email,0.06,"$15,947.00",5.73,Miami,Spanish,198,1820,1,Foodies,28-04-2021
1214,Alpha Innovations,Influencer,Men 25-34,45 days,Facebook,0.09,"$13,432.00",2.81,Houston,Mandarin,868,2221,9,Foodies,29-04-2021
1215,Innovate Industries,Search,Men 18-24,15 days,Website,0.06,"$12,031.00",7.41,Los Angeles,German,513,9586,5,Foodies,30-04-2021
1216,DataTech Solutions,Social Media,Women 25-34,30 days,Facebook,0.06,"$8,340.00",5.18,Houston,English,463,7047,2,Fashionistas,01-05-2021
1217,TechCorp,Email,Women 35-44,30 days,Email,0.12,"$9,014.00",2.19,New York,French,481,8990,5,Outdoor Adventurers,02-05-2021
1218,Innovate Industries,Influencer,All Ages,45 days,Google Ads,0.07,"$11,977.00",5.08,Chicago,Spanish,216,8693,5,Outdoor Adventurers,03-05-2021
1219,Alpha Innovations,Email,Men 25-34,15 days,Facebook,0.02,"$12,675.00",4.86,Chicago,German,611,1114,5,Outdoor Adventurers,04-05-2021
1220,NexGen Systems,Email,Men 18-24,45 days,Facebook,0.14,"$11,215.00",3.34,Miami,Mandarin,688,5640,4,Fashionistas,05-05-2021
1221,TechCorp,Influencer,Men 25-34,30 days,Email,0.04,"$5,685.00",5.74,Los Angeles,French,435,2918,4,Foodies,06-05-2021
1222,NexGen Systems,Influencer,Women 25-34,15 days,Facebook,0.01,"$13,989.00",2.88,New York,French,837,7303,3,Tech Enthusiasts,07-05-2021
1223,TechCorp,Email,Men 18-24,45 days,YouTube,0.11,"$12,484.00",5.77,Miami,Mandarin,222,1622,9,Health & Wellness,08-05-2021
1224,Alpha Innovations,Social Media,Men 25-34,45 days,Facebook,0.08,"$9,270.00",3.27,Chicago,German,987,9060,10,Foodies,09-05-2021
1225,Alpha Innovations,Email,Women 35-44,45 days,Instagram,0.1,"$10,539.00",3.27,Houston,Spanish,908,2673,2,Tech Enthusiasts,10-05-2021
1226,NexGen Systems,Display,All Ages,15 days,Facebook,0.01,"$7,599.00",3.31,Los Angeles,English,506,8733,9,Foodies,11-05-2021
1227,TechCorp,Display,Women 25-34,15 days,Instagram,0.07,"$18,233.00",5.85,Chicago,Mandarin,317,1822,6,Outdoor Adventurers,12-05-2021
1228,Alpha Innovations,Search,Men 25-34,45 days,Website,0.11,"$16,358.00",3.74,New York,French,144,6270,5,Fashionistas,13-05-2021
1229,Alpha Innovations,Display,Women 35-44,15 days,YouTube,0.14,"$14,642.00",7.4,Miami,Spanish,822,2687,9,Foodies,14-05-2021
1230,TechCorp,Email,All Ages,15 days,Instagram,0.12,"$14,796.00",4.07,Los Angeles,Mandarin,337,2216,8,Tech Enthusiasts,15-05-2021
1231,DataTech Solutions,Email,All Ages,15 days,Email,0.05,"$6,747.00",7.67,Los Angeles,Mandarin,387,5694,10,Health & Wellness,16-05-2021
1232,NexGen Systems,Social Media,All Ages,30 days,Instagram,0.02,"$19,111.00",4.06,Chicago,English,670,3982,3,Health & Wellness,17-05-2021
1233,NexGen Systems,Display,Women 35-44,15 days,Instagram,0.14,"$16,051.00",3.7,Los Angeles,Spanish,777,1596,3,Foodies,18-05-2021
1234,NexGen Systems,Search,Women 35-44,60 days,Facebook,0.06,"$5,214.00",7.03,Chicago,French,869,5462,1,Foodies,19-05-2021
1235,TechCorp,Email,Women 35-44,15 days,YouTube,0.15,"$11,348.00",6.21,Chicago,German,414,3758,7,Fashionistas,20-05-2021
1236,NexGen Systems,Social Media,Women 35-44,60 days,Email,0.14,"$18,357.00",2.74,New York,German,395,3038,1,Outdoor Adventurers,21-05-2021
1237,Alpha Innovations,Influencer,All Ages,60 days,Google Ads,0.06,"$17,071.00",6.77,Houston,French,772,1724,10,Outdoor Adventurers,22-05-2021
1238,NexGen Systems,Email,Men 25-34,60 days,Email,0.09,"$18,435.00",7.91,New York,English,366,5170,2,Foodies,23-05-2021
1239,DataTech Solutions,Influencer,All Ages,30 days,Instagram,0.14,"$10,240.00",5.97,Houston,Mandarin,868,3410,8,Outdoor Adventurers,24-05-2021
1240,DataTech Solutions,Email,Women 35-44,45 days,YouTube,0.13,"$12,126.00",7.53,Houston,German,605,8048,6,Tech Enthusiasts,25-05-2021
1241,NexGen Systems,Display,Women 35-44,45 days,Facebook,0.11,"$16,198.00",6.34,Houston,English,667,7095,10,Outdoor Adventurers,26-05-2021
1242,TechCorp,Display,Women 35-44,45 days,YouTube,0.09,"$16,123.00",7.78,Chicago,English,282,5001,7,Tech Enthusiasts,27-05-2021
1243,DataTech Solutions,Display,Women 35-44,45 days,Google Ads,0.06,"$13,308.00",7.56,Miami,English,571,3118,10,Tech Enthusiasts,28-05-2021
1244,DataTech Solutions,Social Media,Women 35-44,60 days,Instagram,0.11,"$5,665.00",4.22,Chicago,English,241,3266,2,Health & Wellness,29-05-2021
1245,DataTech Solutions,Influencer,Men 18-24,60 days,YouTube,0.15,"$13,060.00",6.6,Chicago,German,334,4892,6,Foodies,30-05-2021
1246,DataTech Solutions,Social Media,All Ages,15 days,YouTube,0.07,"$16,729.00",5.65,New York,English,906,1004,10,Outdoor Adventurers,31-05-2021
1247,Innovate Industries,Email,Women 35-44,45 days,Google Ads,0.06,"$6,095.00",2.58,Chicago,Spanish,330,8440,7,Tech Enthusiasts,01-06-2021
1248,NexGen Systems,Display,All Ages,30 days,Instagram,0.02,"$16,296.00",3.13,New York,Spanish,790,9439,1,Outdoor Adventurers,02-06-2021
1249,DataTech Solutions,Search,Men 18-24,45 days,Website,0.08,"$6,267.00",5.5,New York,Mandarin,300,9784,1,Fashionistas,03-06-2021
1250,TechCorp,Display,Men 18-24,60 days,Instagram,0.11,"$15,307.00",3.03,New York,Spanish,560,8180,7,Health & Wellness,04-06-2021
1251,DataTech Solutions,Social Media,Women 25-34,15 days,YouTube,0.04,"$14,116.00",6.28,Los Angeles,English,244,3565,5,Tech Enthusiasts,05-06-2021
1252,TechCorp,Email,Women 35-44,30 days,Google Ads,0.03,"$16,101.00",6.12,Chicago,Mandarin,851,5365,9,Foodies,06-06-2021
1253,NexGen Systems,Search,Women 35-44,30 days,Website,0.06,"$14,863.00",2.34,New York,Mandarin,566,7998,7,Tech Enthusiasts,07-06-2021
1254,DataTech Solutions,Influencer,Men 25-34,15 days,Google Ads,0.08,"$9,277.00",4.27,New York,French,965,6798,3,Fashionistas,08-06-2021
1255,TechCorp,Search,Women 25-34,60 days,Facebook,0.07,"$12,535.00",5.91,Miami,French,415,1824,9,Foodies,09-06-2021
1256,DataTech Solutions,Email,Men 18-24,15 days,Facebook,0.03,"$18,550.00",5.99,Los Angeles,German,428,7371,9,Health & Wellness,10-06-2021
1257,TechCorp,Search,Women 35-44,15 days,YouTube,0.03,"$8,149.00",2.75,Los Angeles,English,487,6102,2,Health & Wellness,11-06-2021
1258,NexGen Systems,Display,Women 25-34,30 days,Email,0.06,"$13,310.00",3.16,Chicago,English,334,3350,8,Tech Enthusiasts,12-06-2021
1259,NexGen Systems,Email,Men 18-24,45 days,YouTube,0.09,"$16,130.00",6.96,Miami,French,912,8343,6,Tech Enthusiasts,13-06-2021
1260,TechCorp,Email,Women 35-44,15 days,Email,0.08,"$11,288.00",2.29,Los Angeles,Mandarin,577,5936,8,Fashionistas,14-06-2021
1261,NexGen Systems,Search,Women 25-34,30 days,YouTube,0.1,"$18,218.00",3.86,New York,Spanish,452,4033,5,Fashionistas,15-06-2021
1262,DataTech Solutions,Influencer,Women 35-44,30 days,Website,0.02,"$5,708.00",3.72,Chicago,Mandarin,345,7102,6,Fashionistas,16-06-2021
1263,Innovate Industries,Email,Men 25-34,30 days,Google Ads,0.12,"$11,855.00",2.66,Chicago,Spanish,105,2234,8,Fashionistas,17-06-2021
1264,NexGen Systems,Display,All Ages,60 days,Google Ads,0.12,"$18,287.00",6.53,Miami,German,157,5905,5,Foodies,18-06-2021
1265,TechCorp,Social Media,Men 25-34,45 days,Email,0.02,"$11,618.00",6.73,Chicago,Spanish,746,4190,8,Health & Wellness,19-06-2021
1266,DataTech Solutions,Search,Women 25-34,15 days,YouTube,0.11,"$6,238.00",4.9,Los Angeles,Spanish,989,5228,6,Fashionistas,20-06-2021
1267,DataTech Solutions,Email,All Ages,45 days,Email,0.12,"$15,848.00",7.26,New York,German,877,3471,1,Tech Enthusiasts,21-06-2021
1268,Innovate Industries,Influencer,All Ages,60 days,Website,0.04,"$5,928.00",7.53,Los Angeles,English,795,7633,7,Health & Wellness,22-06-2021
1269,NexGen Systems,Email,All Ages,60 days,Email,0.1,"$6,252.00",6.28,Los Angeles,French,629,4581,2,Foodies,23-06-2021
1270,NexGen Systems,Email,Women 35-44,30 days,Instagram,0.1,"$6,796.00",6.65,Los Angeles,English,238,3730,10,Tech Enthusiasts,24-06-2021
1271,NexGen Systems,Email,Men 25-34,15 days,Facebook,0.1,"$9,895.00",4.56,Los Angeles,French,272,7435,5,Health & Wellness,25-06-2021
1272,Alpha Innovations,Influencer,All Ages,30 days,Google Ads,0.12,"$18,104.00",5.45,Chicago,English,368,5530,5,Fashionistas,26-06-2021
1273,TechCorp,Social Media,Women 25-34,30 days,Website,0.03,"$8,859.00",7,New York,Spanish,992,7574,9,Health & Wellness,27-06-2021
1274,DataTech Solutions,Social Media,Men 25-34,60 days,Facebook,0.09,"$14,503.00",6.64,Chicago,French,221,3567,5,Foodies,28-06-2021
1275,NexGen Systems,Display,Men 18-24,30 days,Email,0.07,"$10,743.00",5.03,New York,Mandarin,752,1807,6,Fashionistas,29-06-2021
1276,Alpha Innovations,Email,Men 18-24,15 days,Google Ads,0.04,"$17,569.00",4.26,New York,French,895,2185,5,Tech Enthusiasts,30-06-2021
1277,Alpha Innovations,Email,Men 18-24,45 days,Instagram,0.07,"$11,926.00",2.39,Los Angeles,Spanish,631,1485,3,Outdoor Adventurers,01-07-2021
1278,NexGen Systems,Display,Women 25-34,60 days,Instagram,0.03,"$14,374.00",4.14,New York,Spanish,865,8480,7,Foodies,02-07-2021
1279,Innovate Industries,Email,Men 25-34,60 days,Email,0.01,"$9,887.00",4.68,Houston,German,501,8783,8,Tech Enthusiasts,03-07-2021
1280,NexGen Systems,Search,Women 35-44,45 days,Website,0.12,"$8,325.00",6.76,Chicago,Mandarin,852,3570,6,Tech Enthusiasts,04-07-2021
1281,NexGen Systems,Email,Women 25-34,30 days,Email,0.07,"$13,432.00",3.34,Los Angeles,Spanish,197,5963,7,Fashionistas,05-07-2021
1282,DataTech Solutions,Email,Men 25-34,60 days,Facebook,0.03,"$12,460.00",4.89,Miami,English,548,2500,9,Tech Enthusiasts,06-07-2021
1283,Alpha Innovations,Search,All Ages,45 days,Email,0.11,"$8,952.00",2.27,Chicago,English,536,7119,4,Tech Enthusiasts,07-07-2021
1284,DataTech Solutions,Email,Men 25-34,15 days,Website,0.02,"$10,898.00",5.21,Los Angeles,French,821,4209,3,Health & Wellness,08-07-2021
1285,Alpha Innovations,Email,Women 25-34,30 days,Google Ads,0.14,"$10,707.00",7.04,Los Angeles,French,254,7406,6,Tech Enthusiasts,09-07-2021
1286,Innovate Industries,Social Media,Women 35-44,15 days,Google Ads,0.14,"$8,395.00",5.18,Miami,German,478,7786,4,Foodies,10-07-2021
1287,DataTech Solutions,Email,Women 35-44,30 days,YouTube,0.01,"$10,584.00",6.12,Houston,English,557,2592,3,Health & Wellness,11-07-2021
1288,Innovate Industries,Email,All Ages,15 days,Website,0.15,"$7,380.00",2.06,Chicago,French,167,1664,1,Tech Enthusiasts,12-07-2021
1289,NexGen Systems,Display,All Ages,60 days,Website,0.1,"$15,133.00",5.77,Houston,English,942,4659,5,Health & Wellness,13-07-2021
1290,Alpha Innovations,Email,Women 25-34,30 days,Facebook,0.08,"$5,915.00",5.93,Houston,English,497,5947,3,Foodies,14-07-2021
1291,TechCorp,Influencer,Women 35-44,60 days,Email,0.04,"$10,986.00",4.15,New York,Mandarin,341,9594,5,Fashionistas,15-07-2021
1292,DataTech Solutions,Social Media,Men 25-34,45 days,Email,0.03,"$10,887.00",5.23,Houston,Mandarin,804,8062,8,Health & Wellness,16-07-2021
1293,Alpha Innovations,Email,All Ages,60 days,Instagram,0.15,"$5,790.00",7.21,New York,Mandarin,573,6648,9,Health & Wellness,17-07-2021
1294,Innovate Industries,Email,Men 25-34,45 days,Email,0.09,"$11,754.00",4.44,Chicago,French,810,4274,3,Tech Enthusiasts,18-07-2021
1295,TechCorp,Email,Women 25-34,60 days,Facebook,0.03,"$5,547.00",6.94,Miami,English,418,2397,6,Foodies,19-07-2021
1296,Innovate Industries,Email,Women 25-34,30 days,Instagram,0.11,"$7,649.00",7.6,Los Angeles,French,601,5735,6,Tech Enthusiasts,20-07-2021
1297,DataTech Solutions,Influencer,Men 25-34,30 days,Instagram,0.15,"$17,171.00",2.69,Chicago,English,888,9348,4,Foodies,21-07-2021
1298,NexGen Systems,Social Media,Men 25-34,30 days,Instagram,0.11,"$12,348.00",3.54,Los Angeles,German,608,7469,2,Fashionistas,22-07-2021
1299,DataTech Solutions,Social Media,Men 25-34,15 days,Instagram,0.08,"$11,913.00",7.14,Miami,German,789,7249,8,Tech Enthusiasts,23-07-2021
1300,NexGen Systems,Email,Women 35-44,30 days,Website,0.14,"$6,667.00",6.29,Los Angeles,English,762,5469,9,Health & Wellness,24-07-2021
1301,Innovate Industries,Email,All Ages,30 days,Website,0.14,"$14,660.00",4.06,Miami,English,273,4775,7,Tech Enthusiasts,25-07-2021
1302,Innovate Industries,Social Media,All Ages,60 days,Email,0.12,"$8,139.00",2.04,Miami,Mandarin,899,6510,5,Outdoor Adventurers,26-07-2021
1303,NexGen Systems,Search,Women 35-44,45 days,Instagram,0.12,"$14,458.00",6.2,Miami,English,747,3517,9,Outdoor Adventurers,27-07-2021
1304,TechCorp,Influencer,All Ages,60 days,Email,0.08,"$12,913.00",6.38,Miami,Mandarin,270,7095,6,Outdoor Adventurers,28-07-2021
1305,TechCorp,Email,Women 25-34,30 days,Email,0.03,"$5,381.00",5.48,New York,Mandarin,321,2376,8,Foodies,29-07-2021
1306,Innovate Industries,Display,Women 35-44,30 days,Facebook,0.12,"$8,149.00",7.58,New York,Mandarin,843,2541,6,Tech Enthusiasts,30-07-2021
1307,TechCorp,Search,Women 25-34,45 days,Email,0.14,"$19,289.00",3.07,Houston,Mandarin,934,1129,7,Outdoor Adventurers,31-07-2021
1308,NexGen Systems,Influencer,Men 25-34,30 days,Instagram,0.11,"$8,735.00",5.2,Miami,Spanish,447,9463,2,Fashionistas,01-08-2021
1309,Innovate Industries,Search,Women 25-34,45 days,Instagram,0.05,"$13,284.00",6.35,Houston,Mandarin,925,5345,5,Tech Enthusiasts,02-08-2021
1310,Innovate Industries,Display,Men 18-24,15 days,Instagram,0.14,"$17,183.00",5.8,New York,English,917,6758,7,Tech Enthusiasts,03-08-2021
1311,TechCorp,Social Media,Women 25-34,45 days,Google Ads,0.07,"$7,586.00",7.9,Houston,French,670,9138,1,Fashionistas,04-08-2021
1312,DataTech Solutions,Social Media,Men 25-34,60 days,Instagram,0.14,"$15,513.00",6.15,Miami,German,315,8368,6,Fashionistas,05-08-2021
1313,NexGen Systems,Influencer,Men 25-34,45 days,Website,0.06,"$16,345.00",2.97,New York,Spanish,341,9981,10,Health & Wellness,06-08-2021
1314,Innovate Industries,Search,Men 18-24,15 days,Facebook,0.07,"$18,485.00",5.16,Miami,French,867,4034,7,Foodies,07-08-2021
1315,TechCorp,Social Media,Women 35-44,15 days,Facebook,0.11,"$8,617.00",3.34,Houston,English,665,5374,2,Health & Wellness,08-08-2021
1316,DataTech Solutions,Search,Women 25-34,60 days,Instagram,0.13,"$19,022.00",2.07,Miami,German,590,1976,8,Fashionistas,09-08-2021
1317,DataTech Solutions,Social Media,Women 25-34,60 days,YouTube,0.07,"$5,969.00",7.96,Los Angeles,English,631,3370,8,Health & Wellness,10-08-2021
1318,TechCorp,Email,Men 18-24,45 days,Instagram,0.02,"$10,776.00",7.22,Miami,German,734,9643,3,Foodies,11-08-2021
1319,NexGen Systems,Influencer,Women 25-34,15 days,Instagram,0.11,"$15,607.00",7.84,Houston,German,934,5880,2,Health & Wellness,12-08-2021
1320,DataTech Solutions,Influencer,Women 25-34,30 days,YouTube,0.01,"$15,219.00",4.62,Houston,French,271,6601,1,Health & Wellness,13-08-2021
1321,Alpha Innovations,Email,Men 18-24,15 days,Email,0.14,"$10,080.00",6.22,New York,English,697,3221,4,Fashionistas,14-08-2021
1322,Alpha Innovations,Influencer,Women 35-44,60 days,Email,0.05,"$18,114.00",7.46,Chicago,Spanish,670,1439,4,Foodies,15-08-2021
1323,DataTech Solutions,Display,Women 35-44,15 days,Facebook,0.14,"$9,058.00",5.67,Miami,French,514,1551,6,Foodies,16-08-2021
1324,NexGen Systems,Social Media,Women 35-44,60 days,Website,0.03,"$13,314.00",3.59,Los Angeles,Mandarin,682,4634,3,Outdoor Adventurers,17-08-2021
1325,DataTech Solutions,Display,Men 18-24,15 days,Email,0.08,"$11,203.00",2.93,Houston,Mandarin,730,5815,5,Foodies,18-08-2021
1326,Innovate Industries,Display,Women 25-34,30 days,Instagram,0.04,"$7,388.00",3.19,Los Angeles,English,560,4839,2,Fashionistas,19-08-2021
1327,Innovate Industries,Influencer,Men 25-34,45 days,Instagram,0.14,"$19,150.00",6.92,Houston,German,951,2497,10,Fashionistas,20-08-2021
1328,Innovate Industries,Email,All Ages,30 days,Google Ads,0.07,"$5,950.00",2.07,New York,Spanish,850,6686,6,Tech Enthusiasts,21-08-2021
1329,DataTech Solutions,Display,Men 25-34,60 days,YouTube,0.11,"$8,052.00",5.49,Miami,French,927,9865,1,Health & Wellness,22-08-2021
1330,NexGen Systems,Search,Women 35-44,60 days,Email,0.06,"$8,357.00",3.99,Miami,German,144,1721,2,Tech Enthusiasts,23-08-2021
1331,TechCorp,Social Media,Men 18-24,60 days,Facebook,0.05,"$19,386.00",6.17,Chicago,German,425,1212,6,Fashionistas,24-08-2021
1332,Innovate Industries,Display,Men 25-34,60 days,Website,0.12,"$7,636.00",4.9,Miami,English,335,7053,1,Outdoor Adventurers,25-08-2021
1333,NexGen Systems,Search,All Ages,45 days,Facebook,0.1,"$18,242.00",5.7,Miami,German,717,7812,1,Tech Enthusiasts,26-08-2021
1334,TechCorp,Email,All Ages,15 days,Instagram,0.01,"$11,335.00",4.77,Houston,Mandarin,319,1557,2,Foodies,27-08-2021
1335,TechCorp,Influencer,Women 25-34,30 days,Website,0.12,"$14,893.00",2.31,Miami,French,811,5812,7,Tech Enthusiasts,28-08-2021
1336,Alpha Innovations,Social Media,Men 25-34,30 days,Instagram,0.08,"$13,044.00",6.85,New York,German,259,2521,10,Tech Enthusiasts,29-08-2021
1337,NexGen Systems,Social Media,Women 35-44,30 days,Instagram,0.08,"$12,661.00",5.46,New York,French,647,9407,7,Fashionistas,30-08-2021
1338,DataTech Solutions,Display,Men 25-34,60 days,Website,0.07,"$7,115.00",5.17,Houston,French,219,3032,3,Fashionistas,31-08-2021
1339,TechCorp,Influencer,Men 25-34,60 days,YouTube,0.01,"$16,084.00",7.75,Houston,English,994,3271,1,Tech Enthusiasts,01-09-2021
1340,NexGen Systems,Influencer,Men 25-34,15 days,YouTube,0.1,"$7,942.00",2.94,Chicago,French,949,7626,2,Health & Wellness,02-09-2021
1341,DataTech Solutions,Influencer,Women 25-34,15 days,Instagram,0.06,"$5,826.00",4.04,Miami,German,908,2991,5,Health & Wellness,03-09-2021
1342,NexGen Systems,Social Media,Women 25-34,30 days,YouTube,0.03,"$10,650.00",2.63,Houston,French,649,9998,3,Foodies,04-09-2021
1343,NexGen Systems,Influencer,Men 25-34,15 days,Facebook,0.02,"$16,998.00",6.25,New York,Mandarin,391,6662,5,Tech Enthusiasts,05-09-2021
1344,NexGen Systems,Display,Men 25-34,60 days,YouTube,0.1,"$17,838.00",5.42,Houston,German,888,2758,6,Fashionistas,06-09-2021
1345,Innovate Industries,Influencer,Women 25-34,45 days,Facebook,0.14,"$8,670.00",5.14,Chicago,French,538,2979,4,Fashionistas,07-09-2021
1346,Alpha Innovations,Display,Women 25-34,30 days,Website,0.04,"$19,326.00",5.11,Chicago,Spanish,155,5811,3,Tech Enthusiasts,08-09-2021
1347,Innovate Industries,Influencer,Men 25-34,60 days,Facebook,0.04,"$19,781.00",3.77,Miami,Spanish,579,8550,9,Tech Enthusiasts,09-09-2021
1348,TechCorp,Influencer,Men 18-24,45 days,Website,0.06,"$7,424.00",7.02,Chicago,English,192,4746,4,Health & Wellness,10-09-2021
1349,DataTech Solutions,Social Media,Women 25-34,60 days,Instagram,0.02,"$15,420.00",6.11,New York,Spanish,578,8279,3,Health & Wellness,11-09-2021
1350,TechCorp,Influencer,Men 25-34,60 days,Email,0.08,"$16,255.00",6.69,Chicago,French,169,7752,4,Health & Wellness,12-09-2021
1351,TechCorp,Search,All Ages,45 days,Google Ads,0.15,"$12,875.00",4.2,Los Angeles,French,363,7896,3,Tech Enthusiasts,13-09-2021
1352,TechCorp,Influencer,Men 25-34,30 days,Instagram,0.11,"$6,358.00",6.06,Miami,Mandarin,454,2163,2,Fashionistas,14-09-2021
